user_id,channels,conversion,revenue,touch_count
u02788,"Meta,Google Search",0,0,3
u02789,"Meta,TikTok",1,359.3,2
u02790,Google Search,0,0,2
u02791,"Meta,TikTok",0,0,2
u02792,"Meta,TikTok,Google Search,Email",1,417.45,5
u02793,"Google Search,Meta",0,0,4
u02794,Meta,0,0,1
u02795,"TikTok,Meta,Email,Google Search",1,567.05,5
u02796,"Meta,Google Search",0,0,3
u02797,"TikTok,Email",0,0,2
u02798,"TikTok,Meta",0,0,3
u02799,"TikTok,Meta,Email",0,0,3
u02800,TikTok,1,362.75,1
u02801,"TikTok,Google Search",1,629.15,4
u02802,"Meta,TikTok,Google Search",0,0,3
u02803,Google Search,0,0,3
u02804,"Google Search,Email",1,476.85,2
u02805,TikTok,0,0,1
u02806,"TikTok,Google Search",0,0,2
u02807,"TikTok,Google Search",1,567.9,4
u02808,"Google Search,TikTok",0,0,2
u02809,Google Search,0,0,2
u02810,TikTok,0,0,1
u02811,"Meta,Email,Google Search",0,0,3
u02812,"TikTok,Meta",1,385.5,3
u02813,Meta,0,0,1
u02814,Google Search,0,0,1
u02815,"Google Search,Meta,TikTok",1,678.65,4
u02816,TikTok,0,0,2
u02817,TikTok,0,0,1
u02818,"TikTok,Meta",0,0,3
u02819,"Meta,TikTok",0,0,3
u02820,"TikTok,Google Search,Email",0,0,4
u02821,"Meta,Google Search",0,0,3
u02822,"TikTok,Meta",1,698.6,3
u02823,"TikTok,Meta",0,0,2
u02824,"TikTok,Google Search,Meta",0,0,4
u02825,"TikTok,Meta",0,0,2
u02826,"Google Search,Meta",1,676.4,2
u02827,"Google Search,Meta,TikTok",0,0,3
u02828,Meta,0,0,2
u02829,Meta,0,0,1
u02830,"Meta,TikTok",1,395.15,3
u02831,"TikTok,Google Search,Meta",0,0,3
u02832,"Meta,Google Search",0,0,4
u02833,"Google Search,Email",1,268.85,2
u02834,Google Search,1,471.75,1
u02835,Meta,0,0,1
u02836,Google Search,0,0,1
u02837,Email,1,392.1,1
u02838,"TikTok,Meta",0,0,2
u02839,"Meta,Google Search,TikTok,Email",0,0,5
u02840,"Google Search,Meta",1,635.45,3
u02841,"TikTok,Meta,Google Search",0,0,5
u02842,"Meta,Email,Google Search",0,0,4
u02843,"Meta,Google Search",0,0,2
u02844,"TikTok,Google Search,Meta",1,609.15,4
u02845,"Google Search,Meta",0,0,2
u02846,"TikTok,Google Search",0,0,2
u02847,Meta,1,646.3,2
u02848,TikTok,0,0,1
u02849,"Meta,Email",1,368.15,3
u02850,"Google Search,Meta",0,0,2
u02851,Google Search,0,0,1
u02852,"TikTok,Meta,Email,Google Search",1,587.75,5
u02853,"TikTok,Meta",1,389.35,3
u02854,TikTok,0,0,1
u02855,"TikTok,Google Search",0,0,3
u02856,"TikTok,Google Search",0,0,3
u02857,"Google Search,Email",1,756.45,3
u02858,TikTok,0,0,3
u02859,"Meta,TikTok,Google Search",0,0,4
u02860,"Meta,Email,TikTok",0,0,3
u02861,"TikTok,Meta",0,0,2
u02862,"TikTok,Meta",0,0,2
u02863,"Meta,TikTok",0,0,2
u02864,"Meta,Google Search",0,0,2
u02865,Google Search,0,0,1
u02866,TikTok,0,0,3
u02867,"TikTok,Meta,Email",1,475.95,3
u02868,"Meta,Google Search,Email,TikTok",1,434.65,4
u02869,TikTok,1,658.9,1
u02870,Meta,0,0,1
u02871,"TikTok,Meta,Google Search",1,636.65,3
u02872,"Meta,TikTok,Google Search",0,0,5
u02873,"Meta,Google Search",0,0,3
u02874,"Google Search,Email",0,0,2
u02875,"Google Search,Meta",1,700.1,3
u02876,"Meta,Google Search",0,0,4
u02877,"TikTok,Meta",1,345.1,4
u02878,"TikTok,Google Search,Meta",0,0,5
u02879,TikTok,0,0,2
u02880,Meta,0,0,1
u02881,"Google Search,TikTok,Meta",1,586.75,3
u02882,"Meta,Google Search",0,0,2
u02883,"TikTok,Google Search",0,0,3
u02884,"Google Search,Email",0,0,2
u02885,"TikTok,Meta",1,577.1,4
u02886,"Meta,TikTok",0,0,2
u02887,"Meta,Google Search",0,0,3
u02888,"TikTok,Meta",1,483.8,3
u02889,"Meta,Email,TikTok",0,0,5
u02890,Google Search,1,865,1
u02891,"TikTok,Email,Google Search",1,916.65,4
u02892,Meta,0,0,1
u02893,"TikTok,Email",1,637.55,3
u02894,TikTok,0,0,1
u02895,"TikTok,Google Search,Meta",0,0,5
u02896,"TikTok,Email",1,589.75,3
u02897,TikTok,0,0,1
u02898,TikTok,0,0,2
u02899,Email,0,0,1
u02900,"TikTok,Google Search",0,0,2
u02901,Google Search,0,0,1
u02902,Meta,0,0,4
u02903,"Meta,Google Search",1,712.65,3
u02904,"TikTok,Google Search",1,482.1,2
u02905,"TikTok,Meta,Email",1,260.55,5
u02906,Google Search,0,0,1
u02907,"Meta,TikTok,Google Search,Email",1,437.8,5
u02908,"TikTok,Google Search",0,0,3
u02909,Meta,0,0,2
u02910,TikTok,0,0,1
u02911,"TikTok,Google Search",0,0,3
u02912,"TikTok,Meta",0,0,2
u02913,"Meta,Google Search,TikTok",1,520.5,3
u02914,"TikTok,Meta",1,365.1,2
u02915,"TikTok,Google Search",0,0,4
u02916,TikTok,0,0,1
u02917,TikTok,0,0,1
u02918,Email,0,0,1
u02919,"Meta,Email",0,0,2
u02920,"Meta,TikTok,Email",1,486.6,5
u02921,TikTok,0,0,1
u02922,"Google Search,Meta",0,0,3
u02923,"TikTok,Email",0,0,2
u02924,Meta,0,0,1
u02925,"Meta,TikTok",0,0,2
u02926,TikTok,0,0,1
u02927,"TikTok,Meta",0,0,2
u02928,"Google Search,Meta",1,614.6,2
u02929,"TikTok,Meta,Google Search",0,0,3
u02930,Google Search,0,0,1
u02931,"Google Search,Meta",0,0,2
u02932,"Meta,TikTok",0,0,3
u02933,Google Search,0,0,2
u02934,"TikTok,Google Search,Email",1,298.4,4
u02935,"TikTok,Meta,Email",1,625.05,4
u02936,Meta,0,0,1
u02937,Meta,0,0,1
u02938,"TikTok,Meta",0,0,2
u02939,"Meta,Google Search,Email,TikTok",1,615.7,5
u02940,"Google Search,Email",0,0,3
u02941,"Meta,Google Search",0,0,3
u02942,TikTok,0,0,1
u02943,"Meta,Google Search",1,505.95,2
u02944,"Meta,Google Search",0,0,2
u02945,"Google Search,TikTok",0,0,5
u02946,"TikTok,Email,Google Search",0,0,3
u02947,"Meta,Google Search",1,555.35,2
u02948,"TikTok,Meta",0,0,2
u02949,"TikTok,Google Search",0,0,2
u02950,"TikTok,Google Search",1,701.6,2
u02951,"Meta,Email,Google Search",0,0,3
u02952,"Google Search,TikTok",1,460.05,2
u02953,"TikTok,Google Search",0,0,2
u02954,"TikTok,Email",0,0,2
u02955,Google Search,1,709.2,1
u02956,Meta,0,0,2
u02957,"TikTok,Google Search",0,0,2
u02958,"Meta,Google Search",1,628.9,4
u02959,"Google Search,Email,Meta",0,0,4
u02960,"Google Search,TikTok",1,715.15,2
u02961,Email,0,0,1
u02962,"TikTok,Meta,Google Search",0,0,3
u02963,Google Search,0,0,2
u02964,"TikTok,Google Search,Meta",0,0,3
u02965,"TikTok,Meta,Google Search",0,0,4
u02966,"Meta,Google Search",0,0,2
u02967,"TikTok,Meta",1,433.45,3
u02968,TikTok,0,0,2
u02969,Google Search,0,0,1
u02970,"TikTok,Google Search",1,657.75,2
u02971,TikTok,0,0,3
u02972,"Meta,Google Search",0,0,3
u02973,"Google Search,Meta",0,0,5
u02974,"Meta,Google Search",1,665.4,4
u02975,"Meta,Google Search",1,839.55,4
u02976,"Meta,TikTok",0,0,3
u02977,"TikTok,Meta",0,0,2
u02978,TikTok,0,0,2
u02979,TikTok,0,0,2
u02980,"Google Search,Email",1,492.4,2
u02981,"TikTok,Google Search,Email",0,0,4
u02982,Meta,0,0,2
u02983,"Meta,Google Search",0,0,2
u02984,Meta,0,0,1
u02985,TikTok,0,0,1
u02986,"Meta,TikTok,Google Search",1,634.95,5
u02987,Email,1,307.7,1
u02988,"TikTok,Meta",0,0,2
u02989,"TikTok,Email",0,0,2
u02990,"Meta,TikTok",0,0,3
u02991,Meta,0,0,1
u02992,Google Search,0,0,1
u02993,"TikTok,Google Search",0,0,4
u02994,TikTok,0,0,1
u02995,"TikTok,Google Search,Email",1,518.25,3
u02996,"TikTok,Meta",0,0,2
u02997,"TikTok,Meta,Google Search",1,907.8,4
u02998,"TikTok,Meta",0,0,3
u02999,"TikTok,Email,Google Search",0,0,3
u03000,Meta,0,0,2
