user_id,path,conversion,revenue,touch_count,first_touch_channel,last_touch_channel,conversion_timestamp
u00326,Start > TikTok > Meta > TikTok > Null,0,0,3,TikTok,TikTok,
u00327,Start > Google Search > Google Search > Null,0,0,2,Google Search,Google Search,
u00328,Start > Meta > Meta > Email > Google Search > Meta > Conversion,1,405.05,5,Meta,Meta,2026-01-17 16:42:00
u00329,Start > TikTok > Email > Null,0,0,2,TikTok,Email,
u00330,Start > Google Search > Meta > Google Search > TikTok > Meta > Null,0,0,5,Google Search,Meta,
u00331,Start > Meta > Meta > Google Search > Meta > Null,0,0,4,Meta,Meta,
u00332,Start > Google Search > Meta > Meta > Meta > Null,0,0,4,Google Search,Meta,
u00333,Start > TikTok > TikTok > Google Search > Meta > Conversion,1,364.2,4,TikTok,Meta,2026-01-06 03:28:00
u00334,Start > Meta > Meta > Google Search > Email > Conversion,1,341,4,Meta,Email,2026-02-09 11:05:00
u00335,Start > Meta > Meta > Meta > Null,0,0,3,Meta,Meta,
u00336,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u00337,Start > TikTok > Email > Email > Conversion,1,440.35,3,TikTok,Email,2026-01-29 18:05:00
u00338,Start > TikTok > Meta > Meta > Google Search > Conversion,1,596.8,4,TikTok,Google Search,2026-02-06 09:17:00
u00339,Start > Google Search > Meta > Null,0,0,2,Google Search,Meta,
u00340,Start > TikTok > Google Search > Meta > TikTok > Null,0,0,4,TikTok,TikTok,
u00341,Start > TikTok > Meta > Google Search > Null,0,0,3,TikTok,Google Search,
u00342,Start > TikTok > TikTok > Meta > TikTok > Null,0,0,4,TikTok,TikTok,
u00343,Start > TikTok > Meta > Email > Conversion,1,384.75,3,TikTok,Email,2026-02-05 06:28:00
u00344,Start > TikTok > TikTok > Null,0,0,2,TikTok,TikTok,
u00345,Start > Google Search > Google Search > TikTok > Null,0,0,3,Google Search,TikTok,
u00346,Start > TikTok > Meta > Meta > Null,0,0,3,TikTok,Meta,
u00347,Start > Meta > Email > Null,0,0,2,Meta,Email,
u00348,Start > Email > Conversion,1,627.25,1,Email,Email,2026-02-17 21:34:00
u00349,Start > TikTok > Google Search > Google Search > Null,0,0,3,TikTok,Google Search,
u00350,Start > Email > Null,0,0,1,Email,Email,
u00351,Start > TikTok > Meta > Null,0,0,2,TikTok,Meta,
u00352,Start > Google Search > Meta > Null,0,0,2,Google Search,Meta,
u00353,Start > Google Search > Google Search > Email > Google Search > Null,0,0,4,Google Search,Google Search,
u00354,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u00355,Start > Meta > Null,0,0,1,Meta,Meta,
u00356,Start > TikTok > Google Search > Google Search > Null,0,0,3,TikTok,Google Search,
u00357,Start > TikTok > Meta > Meta > Null,0,0,3,TikTok,Meta,
u00358,Start > Email > Null,0,0,1,Email,Email,
u00359,Start > TikTok > Google Search > Null,0,0,2,TikTok,Google Search,
u00360,Start > Meta > TikTok > Null,0,0,2,Meta,TikTok,
u00361,Start > Google Search > Google Search > Conversion,1,805.15,2,Google Search,Google Search,2026-01-19 15:32:00
u00362,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u00363,Start > TikTok > Email > Null,0,0,2,TikTok,Email,
u00364,Start > Meta > Meta > Null,0,0,2,Meta,Meta,
u00365,Start > Google Search > Google Search > Null,0,0,2,Google Search,Google Search,
u00366,Start > Meta > Null,0,0,1,Meta,Meta,
u00367,Start > Meta > Meta > Email > Google Search > Conversion,1,649.45,4,Meta,Google Search,2026-01-05 18:47:00
u00368,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u00369,Start > Google Search > Email > Google Search > Null,0,0,3,Google Search,Google Search,
u00370,Start > Meta > Null,0,0,1,Meta,Meta,
u00371,Start > Meta > TikTok > TikTok > Email > Google Search > Null,0,0,5,Meta,Google Search,
u00372,Start > TikTok > Google Search > Google Search > Null,0,0,3,TikTok,Google Search,
u00373,Start > Meta > Meta > Google Search > Null,0,0,3,Meta,Google Search,
u00374,Start > Google Search > TikTok > Google Search > Google Search > Meta > Null,0,0,5,Google Search,Meta,
u00375,Start > Google Search > Google Search > Google Search > Null,0,0,3,Google Search,Google Search,
u00376,Start > Google Search > TikTok > Google Search > Null,0,0,3,Google Search,Google Search,
u00377,Start > Google Search > Google Search > Google Search > Null,0,0,3,Google Search,Google Search,
u00378,Start > TikTok > TikTok > Conversion,1,574.8,2,TikTok,TikTok,2026-02-21 22:51:00
u00379,Start > Meta > Google Search > Email > Email > Null,0,0,4,Meta,Email,
u00380,Start > Meta > Meta > Email > Conversion,1,356.4,3,Meta,Email,2026-01-14 21:01:00
u00381,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u00382,Start > TikTok > Google Search > Google Search > Meta > TikTok > Conversion,1,680.8,5,TikTok,TikTok,2026-02-26 02:30:00
u00383,Start > Meta > Google Search > Meta > Meta > Null,0,0,4,Meta,Meta,
u00384,Start > Meta > TikTok > Google Search > Google Search > Null,0,0,4,Meta,Google Search,
u00385,Start > Meta > Google Search > Google Search > Meta > Conversion,1,523.6,4,Meta,Meta,2026-01-23 02:32:00
u00386,Start > TikTok > Email > Null,0,0,2,TikTok,Email,
u00387,Start > Google Search > Meta > Email > Null,0,0,3,Google Search,Email,
u00388,Start > Google Search > TikTok > Google Search > Meta > Conversion,1,646.55,4,Google Search,Meta,2026-02-01 00:32:00
u00389,Start > TikTok > Email > Meta > Conversion,1,523.75,3,TikTok,Meta,2026-02-24 10:04:00
u00390,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u00391,Start > Meta > Email > Null,0,0,2,Meta,Email,
u00392,Start > TikTok > TikTok > Email > Null,0,0,3,TikTok,Email,
u00393,Start > TikTok > Email > Email > TikTok > Conversion,1,620.05,4,TikTok,TikTok,2026-01-26 09:27:00
u00394,Start > TikTok > TikTok > Null,0,0,2,TikTok,TikTok,
u00395,Start > Meta > TikTok > TikTok > Null,0,0,3,Meta,TikTok,
u00396,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u00397,Start > TikTok > Google Search > Meta > Conversion,1,457.1,3,TikTok,Meta,2026-02-14 00:39:00
u00398,Start > Meta > Google Search > Meta > Google Search > Null,0,0,4,Meta,Google Search,
u00399,Start > Meta > Null,0,0,1,Meta,Meta,
u00400,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u00401,Start > TikTok > Meta > Google Search > Conversion,1,872.15,3,TikTok,Google Search,2026-01-12 11:33:00
u00402,Start > TikTok > Google Search > Null,0,0,2,TikTok,Google Search,
u00403,Start > Meta > Email > Null,0,0,2,Meta,Email,
u00404,Start > TikTok > TikTok > Null,0,0,2,TikTok,TikTok,
u00405,Start > Google Search > TikTok > Conversion,1,689.95,2,Google Search,TikTok,2026-01-06 10:14:00
u00406,Start > Meta > Google Search > Conversion,1,614.1,2,Meta,Google Search,2026-02-12 01:49:00
u00407,Start > Meta > Google Search > Email > Conversion,1,483.45,3,Meta,Email,2026-01-10 06:49:00
u00408,Start > TikTok > TikTok > Null,0,0,2,TikTok,TikTok,
u00409,Start > Meta > Meta > Null,0,0,2,Meta,Meta,
u00410,Start > TikTok > Google Search > Conversion,1,628.95,2,TikTok,Google Search,2026-01-17 04:46:00
u00411,Start > Google Search > Meta > Email > Conversion,1,521,3,Google Search,Email,2026-01-21 00:38:00
u00412,Start > TikTok > Meta > Conversion,1,451.3,2,TikTok,Meta,2026-01-24 02:51:00
u00413,Start > TikTok > Google Search > Conversion,1,813.65,2,TikTok,Google Search,2026-02-11 00:51:00
u00414,Start > Google Search > Google Search > Null,0,0,2,Google Search,Google Search,
u00415,Start > Meta > TikTok > Email > Meta > Conversion,1,434.55,4,Meta,Meta,2026-01-30 00:25:00
u00416,Start > TikTok > Meta > TikTok > TikTok > Null,0,0,4,TikTok,TikTok,
u00417,Start > Google Search > Google Search > Google Search > Email > TikTok > Conversion,1,666.75,5,Google Search,TikTok,2026-01-19 10:17:00
u00418,Start > TikTok > Email > Conversion,1,420.3,2,TikTok,Email,2026-01-30 00:17:00
u00419,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u00420,Start > TikTok > TikTok > Google Search > Null,0,0,3,TikTok,Google Search,
u00421,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u00422,Start > TikTok > Email > Null,0,0,2,TikTok,Email,
u00423,Start > TikTok > TikTok > Conversion,1,386.45,2,TikTok,TikTok,2026-02-17 12:50:00
u00424,Start > Meta > Google Search > Conversion,1,799.3,2,Meta,Google Search,2026-02-16 07:50:00
u00425,Start > Meta > Google Search > TikTok > Google Search > Null,0,0,4,Meta,Google Search,
u00426,Start > TikTok > TikTok > TikTok > Email > Null,0,0,4,TikTok,Email,
u00427,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u00428,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u00429,Start > Meta > Null,0,0,1,Meta,Meta,
u00430,Start > Meta > TikTok > Email > TikTok > Null,0,0,4,Meta,TikTok,
u00431,Start > TikTok > Meta > Conversion,1,585,2,TikTok,Meta,2026-01-04 11:00:00
u00432,Start > Meta > Google Search > Email > Google Search > Meta > Null,0,0,5,Meta,Meta,
u00433,Start > Meta > Null,0,0,1,Meta,Meta,
u00434,Start > Meta > Meta > Email > Null,0,0,3,Meta,Email,
u00435,Start > TikTok > Meta > Email > Conversion,1,329,3,TikTok,Email,2026-01-23 22:25:00
u00436,Start > TikTok > Google Search > Conversion,1,527.95,2,TikTok,Google Search,2026-02-11 12:47:00
u00437,Start > Meta > Email > Google Search > TikTok > Null,0,0,4,Meta,TikTok,
u00438,Start > TikTok > Meta > Google Search > Google Search > Meta > Conversion,1,566.25,5,TikTok,Meta,2026-01-30 11:03:00
u00439,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u00440,Start > Email > Null,0,0,1,Email,Email,
u00441,Start > Google Search > Email > TikTok > Google Search > Null,0,0,4,Google Search,Google Search,
u00442,Start > Meta > Null,0,0,1,Meta,Meta,
u00443,Start > TikTok > Email > Meta > Google Search > Null,0,0,4,TikTok,Google Search,
u00444,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u00445,Start > TikTok > TikTok > Null,0,0,2,TikTok,TikTok,
u00446,Start > Google Search > Google Search > TikTok > Null,0,0,3,Google Search,TikTok,
u00447,Start > Meta > TikTok > Null,0,0,2,Meta,TikTok,
u00448,Start > Meta > Meta > Null,0,0,2,Meta,Meta,
u00449,Start > Email > Null,0,0,1,Email,Email,
u00450,Start > Meta > TikTok > Google Search > Null,0,0,3,Meta,Google Search,
u00451,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u00452,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u00453,Start > TikTok > Meta > Null,0,0,2,TikTok,Meta,
u00454,Start > TikTok > Email > Google Search > Meta > Google Search > Null,0,0,5,TikTok,Google Search,
u00455,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u00456,Start > TikTok > Email > Meta > Google Search > Null,0,0,4,TikTok,Google Search,
u00457,Start > Meta > Email > Conversion,1,445.45,2,Meta,Email,2026-03-03 20:58:00
u00458,Start > TikTok > Meta > Google Search > Null,0,0,3,TikTok,Google Search,
u00459,Start > TikTok > Meta > Google Search > Meta > Null,0,0,4,TikTok,Meta,
u00460,Start > Meta > TikTok > Meta > Meta > Conversion,1,613.1,4,Meta,Meta,2026-02-16 18:16:00
u00461,Start > Google Search > Email > Null,0,0,2,Google Search,Email,
u00462,Start > TikTok > Google Search > Conversion,1,551.9,2,TikTok,Google Search,2026-02-07 03:32:00
u00463,Start > Google Search > Google Search > Meta > Conversion,1,433.4,3,Google Search,Meta,2026-02-18 21:44:00
u00464,Start > TikTok > Email > Conversion,1,530.2,2,TikTok,Email,2026-02-28 17:22:00
u00465,Start > TikTok > Email > Meta > Meta > Null,0,0,4,TikTok,Meta,
u00466,Start > TikTok > Email > Google Search > Null,0,0,3,TikTok,Google Search,
u00467,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u00468,Start > Google Search > Google Search > Meta > Google Search > Email > Null,0,0,5,Google Search,Email,
u00469,Start > TikTok > Google Search > Google Search > Email > Email > Conversion,1,538.95,5,TikTok,Email,2026-01-31 00:57:00
u00470,Start > TikTok > Meta > Conversion,1,656.9,2,TikTok,Meta,2026-01-03 05:06:00
u00471,Start > TikTok > Google Search > Conversion,1,783.1,2,TikTok,Google Search,2026-01-31 09:56:00
u00472,Start > Meta > Google Search > Meta > Null,0,0,3,Meta,Meta,
u00473,Start > Meta > Null,0,0,1,Meta,Meta,
u00474,Start > Google Search > TikTok > Google Search > TikTok > Null,0,0,4,Google Search,TikTok,
u00475,Start > Meta > Null,0,0,1,Meta,Meta,
u00476,Start > TikTok > Meta > Null,0,0,2,TikTok,Meta,
u00477,Start > TikTok > Meta > Meta > Null,0,0,3,TikTok,Meta,
u00478,Start > TikTok > TikTok > Google Search > Null,0,0,3,TikTok,Google Search,
u00479,Start > Meta > Null,0,0,1,Meta,Meta,
u00480,Start > TikTok > Meta > Email > Meta > TikTok > Null,0,0,5,TikTok,TikTok,
u00481,Start > Email > Null,0,0,1,Email,Email,
u00482,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u00483,Start > TikTok > Google Search > Null,0,0,2,TikTok,Google Search,
u00484,Start > Meta > Meta > Null,0,0,2,Meta,Meta,
u00485,Start > Meta > Email > Null,0,0,2,Meta,Email,
u00486,Start > Google Search > TikTok > Meta > Conversion,1,339.9,3,Google Search,Meta,2026-02-24 02:16:00
u00487,Start > Google Search > TikTok > Google Search > Meta > Null,0,0,4,Google Search,Meta,
u00488,Start > TikTok > Google Search > TikTok > Conversion,1,417.8,3,TikTok,TikTok,2026-02-07 01:26:00
u00489,Start > Meta > Null,0,0,1,Meta,Meta,
u00490,Start > TikTok > Google Search > Meta > Null,0,0,3,TikTok,Meta,
u00491,Start > Meta > Meta > TikTok > Null,0,0,3,Meta,TikTok,
u00492,Start > TikTok > Meta > Null,0,0,2,TikTok,Meta,
u00493,Start > Google Search > Meta > Null,0,0,2,Google Search,Meta,
u00494,Start > TikTok > Google Search > TikTok > TikTok > Email > Null,0,0,5,TikTok,Email,
u00495,Start > Google Search > Meta > Google Search > Null,0,0,3,Google Search,Google Search,
u00496,Start > TikTok > TikTok > Email > Null,0,0,3,TikTok,Email,
u00497,Start > Google Search > TikTok > Google Search > Null,0,0,3,Google Search,Google Search,
u00498,Start > TikTok > Meta > Email > Null,0,0,3,TikTok,Email,
u00499,Start > Google Search > Meta > Null,0,0,2,Google Search,Meta,
u00500,Start > TikTok > TikTok > Google Search > TikTok > Google Search > Null,0,0,5,TikTok,Google Search,
u00501,Start > TikTok > Email > Google Search > Email > Null,0,0,4,TikTok,Email,
u00502,Start > TikTok > Meta > Null,0,0,2,TikTok,Meta,
u00503,Start > Meta > Google Search > TikTok > Null,0,0,3,Meta,TikTok,
u00504,Start > TikTok > TikTok > TikTok > Email > Null,0,0,4,TikTok,Email,
u00505,Start > TikTok > Meta > Meta > TikTok > Email > Null,0,0,5,TikTok,Email,
u00506,Start > Meta > TikTok > Null,0,0,2,Meta,TikTok,
u00507,Start > Meta > TikTok > Email > Email > Null,0,0,4,Meta,Email,
u00508,Start > TikTok > Google Search > Null,0,0,2,TikTok,Google Search,
u00509,Start > TikTok > Email > Meta > Email > Null,0,0,4,TikTok,Email,
u00510,Start > Meta > Email > Conversion,1,295.8,2,Meta,Email,2026-03-04 09:56:00
u00511,Start > Google Search > Google Search > Null,0,0,2,Google Search,Google Search,
u00512,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u00513,Start > TikTok > Google Search > Meta > Conversion,1,552.6,3,TikTok,Meta,2026-02-10 08:27:00
u00514,Start > TikTok > TikTok > Meta > Google Search > Google Search > Conversion,1,491.5,5,TikTok,Google Search,2026-02-28 18:54:00
u00515,Start > Meta > Null,0,0,1,Meta,Meta,
u00516,Start > TikTok > Meta > TikTok > TikTok > Null,0,0,4,TikTok,TikTok,
u00517,Start > Meta > Null,0,0,1,Meta,Meta,
u00518,Start > TikTok > TikTok > TikTok > Google Search > Conversion,1,741.8,4,TikTok,Google Search,2026-03-01 21:00:00
u00519,Start > Google Search > Meta > Null,0,0,2,Google Search,Meta,
u00520,Start > TikTok > Google Search > Null,0,0,2,TikTok,Google Search,
u00521,Start > Meta > TikTok > Null,0,0,2,Meta,TikTok,
u00522,Start > Meta > Google Search > Null,0,0,2,Meta,Google Search,
u00523,Start > Google Search > Meta > Conversion,1,484.7,2,Google Search,Meta,2026-01-06 05:08:00
u00524,Start > TikTok > TikTok > Meta > Null,0,0,3,TikTok,Meta,
u00525,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u00526,Start > Google Search > Google Search > Meta > Conversion,1,355.1,3,Google Search,Meta,2026-01-14 03:15:00
u00527,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u00528,Start > TikTok > Google Search > TikTok > Meta > Meta > Conversion,1,677.75,5,TikTok,Meta,2026-02-05 18:14:00
u00529,Start > TikTok > Meta > Email > Email > Meta > Null,0,0,5,TikTok,Meta,
u00530,Start > TikTok > Meta > Null,0,0,2,TikTok,Meta,
u00531,Start > Meta > Meta > Google Search > Null,0,0,3,Meta,Google Search,
u00532,Start > Meta > Meta > TikTok > TikTok > Null,0,0,4,Meta,TikTok,
u00533,Start > TikTok > TikTok > Null,0,0,2,TikTok,TikTok,
u00534,Start > TikTok > TikTok > Meta > Null,0,0,3,TikTok,Meta,
u00535,Start > Meta > Email > Google Search > Null,0,0,3,Meta,Google Search,
u00536,Start > Email > Null,0,0,1,Email,Email,
u00537,Start > TikTok > Meta > Email > Meta > Conversion,1,365.05,4,TikTok,Meta,2026-03-04 20:21:00
u00538,Start > TikTok > Null,0,0,1,TikTok,TikTok,
u00539,Start > TikTok > Meta > Null,0,0,2,TikTok,Meta,
u00540,Start > TikTok > Google Search > Meta > Meta > Email > Null,0,0,5,TikTok,Email,
u00541,Start > TikTok > Email > Null,0,0,2,TikTok,Email,
u00542,Start > Meta > TikTok > Null,0,0,2,Meta,TikTok,
u00543,Start > TikTok > Google Search > Google Search > Google Search > Google Search > Null,0,0,5,TikTok,Google Search,
u00544,Start > TikTok > TikTok > TikTok > Null,0,0,3,TikTok,TikTok,
u00545,Start > TikTok > Google Search > Google Search > Conversion,1,658.45,3,TikTok,Google Search,2026-01-11 04:22:00
u00546,Start > Meta > Null,0,0,1,Meta,Meta,
u00547,Start > Meta > Meta > Null,0,0,2,Meta,Meta,
u00548,Start > Meta > Meta > Email > Conversion,1,301.75,3,Meta,Email,2026-02-16 08:18:00
u00549,Start > TikTok > TikTok > Email > Conversion,1,275.75,3,TikTok,Email,2026-02-09 22:03:00
u00550,Start > TikTok > Google Search > Conversion,1,668.75,2,TikTok,Google Search,2026-01-05 05:35:00
u00551,Start > Meta > Google Search > Conversion,1,723.3,2,Meta,Google Search,2026-01-15 08:17:00
u00552,Start > Meta > Meta > TikTok > TikTok > Google Search > Null,0,0,5,Meta,Google Search,
u00553,Start > Google Search > Null,0,0,1,Google Search,Google Search,
u00554,Start > Meta > Null,0,0,1,Meta,Meta,
u00555,Start > Meta > Google Search > Google Search > Google Search > Null,0,0,4,Meta,Google Search,
u00556,Start > Meta > Email > Google Search > Google Search > Null,0,0,4,Meta,Google Search,
u00557,Start > Meta > Google Search > Null,0,0,2,Meta,Google Search,
u00558,Start > Google Search > Email > TikTok > Null,0,0,3,Google Search,TikTok,
u00559,Start > Meta > TikTok > Email > Null,0,0,3,Meta,Email,
u00560,Start > TikTok > Google Search > Meta > Google Search > Meta > Null,0,0,5,TikTok,Meta,
u00561,Start > Google Search > Meta > Null,0,0,2,Google Search,Meta,
u00562,Start > TikTok > Email > Meta > Email > Conversion,1,477.4,4,TikTok,Email,2026-02-09 10:19:00
u00563,Start > TikTok > Meta > Null,0,0,2,TikTok,Meta,
u00564,Start > TikTok > Email > TikTok > Google Search > Conversion,1,809.15,4,TikTok,Google Search,2026-02-02 04:00:00
