user_id, timestamp          , channel      , event_type   , campaign_id, platform     , region    , industry , creative_type, conversion, revenue
u00060 , 2026-01-16 23:50:00, Null         , no_conversion,            , Null         , US-East   , Food     ,              ,          0,    0
u00061 , 2026-02-09 07:36:00, Meta         , click        , MT-2003    , Meta         , US-East   , Education, Polished     ,          0,    0
u00061 , 2026-02-16 07:36:00, Null         , no_conversion,            , Null         , US-East   , Education,              ,          0,    0
u00062 , 2026-02-19 12:15:00, TikTok       , click        , TT-1001    , TikTok       , US-South  , Tech     , Carousel     ,          0,    0
u00062 , 2026-02-20 11:14:00, Google Search, click        , GS-3002    , Google Search, US-South  , Tech     , Carousel     ,          0,    0
u00062 , 2026-02-27 11:14:00, Null         , no_conversion,            , Null         , US-South  , Tech     ,              ,          0,    0
u00063 , 2026-01-19 18:30:00, TikTok       , impression   , TT-1003    , TikTok       , US-East   , Fashion  , UGC          ,          0,    0
u00063 , 2026-01-20 17:31:00, TikTok       , impression   , TT-1001    , TikTok       , US-East   , Fashion  , Carousel     ,          0,    0
u00063 , 2026-01-27 17:31:00, Null         , no_conversion,            , Null         , US-East   , Fashion  ,              ,          0,    0
u00064 , 2026-01-30 20:06:00, Meta         , impression   , MT-2003    , Meta         , US-Midwest, Food     , UGC          ,          0,    0
u00064 , 2026-01-31 00:49:00, Google Search, impression   , GS-3003    , Google Search, US-Midwest, Food     , Polished     ,          0,    0
u00064 , 2026-02-07 00:49:00, Null         , no_conversion,            , Null         , US-Midwest, Food     ,              ,          0,    0
u00065 , 2026-02-09 05:09:00, Meta         , click        , MT-2003    , Meta         , US-Midwest, Food     , Polished     ,          0,    0
u00065 , 2026-02-10 05:28:00, TikTok       , impression   , TT-1003    , TikTok       , US-Midwest, Food     , Polished     ,          0,    0
u00065 , 2026-02-17 05:28:00, Null         , no_conversion,            , Null         , US-Midwest, Food     ,              ,          0,    0
u00066 , 2026-01-14 20:37:00, Meta         , impression   , MT-2003    , Meta         , US-East   , Tech     , UGC          ,          0,    0
u00066 , 2026-01-15 17:30:00, Meta         , click        , MT-2001    , Meta         , US-East   , Tech     , Polished     ,          0,    0
u00066 , 2026-01-16 09:25:00, TikTok       , click        , TT-1001    , TikTok       , US-East   , Tech     , Polished     ,          0,    0
u00066 , 2026-01-17 03:23:00, Meta         , impression   , MT-2003    , Meta         , US-East   , Tech     , Polished     ,          0,    0
u00066 , 2026-01-24 03:23:00, Null         , no_conversion,            , Null         , US-East   , Tech     ,              ,          0,    0
u00067 , 2026-01-28 01:19:00, TikTok       , impression   , TT-1002    , TikTok       , US-Midwest, Travel   , Carousel     ,          0,    0
u00067 , 2026-01-28 06:46:00, TikTok       , click        , TT-1002    , TikTok       , US-Midwest, Travel   , UGC          ,          0,    0
u00067 , 2026-02-04 06:46:00, Null         , no_conversion,            , Null         , US-Midwest, Travel   ,              ,          0,    0
u00068 , 2026-01-07 11:35:00, TikTok       , impression   , TT-1001    , TikTok       , US-Midwest, Travel   , Carousel     ,          0,    0
u00068 , 2026-01-08 14:57:00, Meta         , impression   , MT-2001    , Meta         , US-Midwest, Travel   , Carousel     ,          0,    0
u00068 , 2026-01-09 07:03:00, Conversion   , purchase     ,            , Conversion   , US-Midwest, Travel   ,              ,          1,  358.6
u00069 , 2026-02-09 09:16:00, TikTok       , click        , TT-1003    , TikTok       , US-West   , Fashion  , Carousel     ,          0,    0
u00069 , 2026-02-10 08:55:00, Email        , impression   , EM-4002    , Email        , US-West   , Fashion  , Carousel     ,          0,    0
u00069 , 2026-02-10 16:23:00, Google Search, impression   , GS-3003    , Google Search, US-West   , Fashion  , Polished     ,          0,    0
u00069 , 2026-02-11 05:13:00, Meta         , impression   , MT-2002    , Meta         , US-West   , Fashion  , UGC          ,          0,    0
u00069 , 2026-02-18 05:13:00, Null         , no_conversion,            , Null         , US-West   , Fashion  ,              ,          0,    0
u00070 , 2026-01-31 22:56:00, Google Search, impression   , GS-3003    , Google Search, US-East   , Education, Carousel     ,          0,    0
u00070 , 2026-02-02 00:25:00, Conversion   , purchase     ,            , Conversion   , US-East   , Education,              ,          1,  740.15
u00071 , 2026-03-01 04:27:00, TikTok       , click        , TT-1003    , TikTok       , US-East   , Food     , Polished     ,          0,    0
u00071 , 2026-03-01 09:59:00, Meta         , impression   , MT-2001    , Meta         , US-East   , Food     , UGC          ,          0,    0
u00071 , 2026-03-02 11:27:00, TikTok       , click        , TT-1003    , TikTok       , US-East   , Food     , Carousel     ,          0,    0
u00071 , 2026-03-02 22:50:00, Conversion   , purchase     ,            , Conversion   , US-East   , Food     ,              ,          1,  499.15
u00072 , 2026-01-28 18:04:00, TikTok       , impression   , TT-1003    , TikTok       , US-South  , Food     , Polished     ,          0,    0
u00072 , 2026-01-30 00:46:00, Google Search, click        , GS-3001    , Google Search, US-South  , Food     , Carousel     ,          0,    0
u00072 , 2026-01-30 13:51:00, Meta         , impression   , MT-2002    , Meta         , US-South  , Food     , UGC          ,          0,    0
u00072 , 2026-01-31 10:32:00, Conversion   , purchase     ,            , Conversion   , US-South  , Food     ,              ,          1,  579.4
u00073 , 2026-02-09 20:49:00, TikTok       , click        , TT-1003    , TikTok       , US-Midwest, Fashion  , Carousel     ,          0,    0
u00073 , 2026-02-10 15:54:00, Google Search, impression   , GS-3003    , Google Search, US-Midwest, Fashion  , Polished     ,          0,    0
u00073 , 2026-02-17 15:54:00, Null         , no_conversion,            , Null         , US-Midwest, Fashion  ,              ,          0,    0
u00074 , 2026-01-25 17:17:00, TikTok       , impression   , TT-1003    , TikTok       , US-South  , Tech     , Carousel     ,          0,    0
u00074 , 2026-01-26 12:19:00, Google Search, click        , GS-3001    , Google Search, US-South  , Tech     , Carousel     ,          0,    0
u00074 , 2026-01-27 10:43:00, TikTok       , impression   , TT-1003    , TikTok       , US-South  , Tech     , UGC          ,          0,    0
u00074 , 2026-01-28 14:22:00, Email        , click        , EM-4003    , Email        , US-South  , Tech     , UGC          ,          0,    0
u00074 , 2026-01-29 07:24:00, TikTok       , impression   , TT-1003    , TikTok       , US-South  , Tech     , Carousel     ,          0,    0
u00074 , 2026-01-29 23:52:00, Conversion   , purchase     ,            , Conversion   , US-South  , Tech     ,              ,          1,  594.25
u00075 , 2026-02-05 15:37:00, Meta         , click        , MT-2003    , Meta         , US-Midwest, Fashion  , Carousel     ,          0,    0
u00075 , 2026-02-06 07:47:00, Email        , click        , EM-4001    , Email        , US-Midwest, Fashion  , Carousel     ,          0,    0
u00075 , 2026-02-07 14:03:00, TikTok       , impression   , TT-1002    , TikTok       , US-Midwest, Fashion  , Polished     ,          0,    0
u00075 , 2026-02-08 11:02:00, Google Search, impression   , GS-3001    , Google Search, US-Midwest, Fashion  , Carousel     ,          0,    0
u00075 , 2026-02-08 23:07:00, Google Search, click        , GS-3002    , Google Search, US-Midwest, Fashion  , Polished     ,          0,    0
u00075 , 2026-02-10 08:16:00, Conversion   , purchase     ,            , Conversion   , US-Midwest, Fashion  ,              ,          1,  865.5
u00076 , 2026-02-23 03:20:00, TikTok       , click        , TT-1001    , TikTok       , US-East   , Fashion  , Polished     ,          0,    0
u00076 , 2026-02-23 06:40:00, TikTok       , click        , TT-1003    , TikTok       , US-East   , Fashion  , Carousel     ,          0,    0
u00076 , 2026-03-02 06:40:00, Null         , no_conversion,            , Null         , US-East   , Fashion  ,              ,          0,    0
u00077 , 2026-01-09 12:34:00, Meta         , impression   , MT-2003    , Meta         , US-South  , Fashion  , UGC          ,          0,    0
u00077 , 2026-01-10 15:12:00, Google Search, impression   , GS-3002    , Google Search, US-South  , Fashion  , UGC          ,          0,    0
u00077 , 2026-01-11 01:31:00, Google Search, impression   , GS-3002    , Google Search, US-South  , Fashion  , UGC          ,          0,    0
u00077 , 2026-01-12 01:21:00, Meta         , impression   , MT-2001    , Meta         , US-South  , Fashion  , UGC          ,          0,    0
u00077 , 2026-01-13 07:18:00, Google Search, impression   , GS-3001    , Google Search, US-South  , Fashion  , Carousel     ,          0,    0
u00077 , 2026-01-20 07:18:00, Null         , no_conversion,            , Null         , US-South  , Fashion  ,              ,          0,    0
u00078 , 2026-01-20 05:04:00, TikTok       , click        , TT-1003    , TikTok       , US-West   , Fashion  , Carousel     ,          0,    0
u00078 , 2026-01-21 09:36:00, Meta         , impression   , MT-2002    , Meta         , US-West   , Fashion  , Polished     ,          0,    0
u00078 , 2026-01-21 14:16:00, Google Search, impression   , GS-3002    , Google Search, US-West   , Fashion  , Polished     ,          0,    0
u00078 , 2026-01-21 16:38:00, Conversion   , purchase     ,            , Conversion   , US-West   , Fashion  ,              ,          1,  844.25
u00079 , 2026-02-17 02:42:00, Google Search, impression   , GS-3003    , Google Search, US-South  , Fashion  , Polished     ,          0,    0
u00079 , 2026-02-24 02:42:00, Null         , no_conversion,            , Null         , US-South  , Fashion  ,              ,          0,    0
u00080 , 2026-02-15 09:42:00, TikTok       , impression   , TT-1001    , TikTok       , US-West   , Food     , UGC          ,          0,    0
u00080 , 2026-02-22 09:42:00, Null         , no_conversion,            , Null         , US-West   , Food     ,              ,          0,    0
u00081 , 2026-03-02 12:44:00, Google Search, impression   , GS-3003    , Google Search, US-East   , Education, UGC          ,          0,    0
u00081 , 2026-03-03 02:01:00, Meta         , impression   , MT-2002    , Meta         , US-East   , Education, Polished     ,          0,    0
u00081 , 2026-03-04 04:48:00, Conversion   , purchase     ,            , Conversion   , US-East   , Education,              ,          1,  475.9
u00082 , 2026-01-13 19:11:00, Google Search, impression   , GS-3001    , Google Search, US-Midwest, Education, Carousel     ,          0,    0
u00082 , 2026-01-14 15:29:00, Meta         , impression   , MT-2002    , Meta         , US-Midwest, Education, UGC          ,          0,    0
u00082 , 2026-01-21 15:29:00, Null         , no_conversion,            , Null         , US-Midwest, Education,              ,          0,    0
u00083 , 2026-01-31 01:43:00, Meta         , impression   , MT-2002    , Meta         , US-South  , Education, Polished     ,          0,    0
u00083 , 2026-02-01 01:33:00, Meta         , click        , MT-2003    , Meta         , US-South  , Education, UGC          ,          0,    0
u00083 , 2026-02-02 03:56:00, Conversion   , purchase     ,            , Conversion   , US-South  , Education,              ,          1,  505.25
u00084 , 2026-01-11 15:45:00, TikTok       , impression   , TT-1002    , TikTok       , US-West   , Tech     , Carousel     ,          0,    0
u00084 , 2026-01-12 06:08:00, TikTok       , impression   , TT-1003    , TikTok       , US-West   , Tech     , UGC          ,          0,    0
